,dec,bin,gray,contiguity,score
2042,2042,11111111010,10000000111,True,0.14758586565896564
2043,2043,11111111011,10000000110,True,0.40342050827012976
2047,2047,11111111111,10000000000,True,0.7971742380502754
2048,2048,100000000000,110000000000,True,0.6626050246154468
2052,2052,100000000100,110000000110,True,0.2688512948353012
2053,2053,100000000101,110000000111,True,0.013016652224137046
2055,2055,100000000111,110000000100,True,0.4670681092190352
2056,2056,100000001000,110000001100,True,0.38389552993392423
2058,2058,100000001010,110000001111,True,0.07015592706097393
2059,2059,100000001011,110000001110,True,0.18567871555019022
2063,2063,100000001111,110000001000,True,0.5794324453303359
2064,2064,100000010000,110000011000,True,0.5039167202947172
2068,2068,100000010100,110000011110,True,0.11016299051457161
2069,2069,100000010101,110000011111,True,0.14567165209659255
2071,2071,100000010111,110000011100,True,0.30837980489830563
2088,2088,100000101000,110000111100,True,0.23602253224060263
2090,2090,100000101010,110000111111,True,0.21802892475429553
2091,2091,100000101011,110000111110,True,0.03780571785686863
2095,2095,100000101111,110000111000,True,0.4315594476370143
2100,2100,100000110100,110000101110,True,0.11332144289248723
2101,2101,100000110101,110000101111,True,0.14251319971867693
2103,2103,100000110111,110000101100,True,0.3115382572762212
2104,2104,100000111000,110000100100,True,0.3947108365613322
2106,2106,100000111010,110000100111,True,0.05934062043356595
2107,2107,100000111011,110000100110,True,0.1964940221775982
2116,2116,100001000100,110001100110,True,0.1449059666716433
2117,2117,100001000101,110001100111,True,0.11092867593952085
2119,2119,100001000111,110001100100,True,0.3431227810553773
2120,2120,100001001000,110001101100,True,0.2599502017702663
2122,2122,100001001010,110001101111,True,0.19410125522463184
2123,2123,100001001011,110001101110,True,0.061733387386532314
2128,2128,100001010000,110001111000,True,0.3799713921310594
2132,2132,100001010100,110001111110,True,0.013782337649086283
2133,2133,100001010101,110001111111,True,0.26961698026025044
2135,2135,100001010111,110001111100,True,0.1844344767346477
2154,2154,100001101010,110001011111,True,0.19725970760254746
2155,2155,100001101011,110001011110,True,0.05857493500861671
2164,2164,100001110100,110001001110,True,0.1340906600442353
2165,2165,100001110101,110001001111,True,0.12174398256692884
2170,2170,100001111010,110001000111,True,0.038571403281817865
2171,2171,100001111011,110001000110,True,0.21726323932934627
2180,2180,100010000100,110011000110,True,0.1923784630184961
2181,2181,100010000101,110011000111,True,0.0634561795926681
2186,2186,100010001010,110011001111,True,0.1466287588777791
2187,2187,100010001011,110011001110,True,0.10920588373338508
2196,2196,100010010100,110011011110,True,0.033690158697766474
2197,2197,100010010101,110011011111,True,0.22214448391339767
2216,2216,100010101000,110011111100,True,0.15954970042379749
2217,2217,100010101001,110011111101,True,0.09628494218736666
2218,2218,100010101010,110011111111,True,0.29450175657110067
2219,2219,100010101011,110011111110,True,0.038667113959936515
2222,2222,100010101110,110011111001,True,0.09925197320904497
2223,2223,100010101111,110011111000,True,0.3550866158202091
2228,2228,100010110100,110011101110,True,0.036848611075682075
2229,2229,100010110101,110011101111,True,0.21898603153548207
2230,2230,100010110110,110011101101,True,0.02076921715174808
2231,2231,100010110111,110011101100,True,0.23506542545941608
2232,2232,100010111000,110011100100,True,0.31823800474452707
2233,2233,100010111001,110011100101,True,0.062403362133362894
2234,2234,100010111010,110011100111,True,0.1358134522503711
2235,2235,100010111011,110011100110,True,0.12002119036079306
2245,2245,100011000101,110010100111,True,0.08422539674441618
2250,2250,100011001010,110010101111,True,0.16739797602952716
2261,2261,100011010101,110010111111,True,0.24291370106514576
2282,2282,100011101010,110010011111,True,0.17055642840744276
2293,2293,100011110101,110010001111,True,0.09504070337182417
2298,2298,100011111010,110010000111,True,0.01186812408671319
2309,2309,100100000101,110110000111,True,0.18788006114691927
2314,2314,100100001010,110110001111,True,0.27105264043203026
2325,2325,100100010101,110110011111,True,0.34656836546764885
2346,2346,100100101010,110110111111,True,0.41892563812535183
2357,2357,100100110101,110110101111,True,0.34340991308973323
2362,2362,100100111010,110110100111,True,0.2602373338046223
2373,2373,100101000101,110111100111,True,0.3118253893105772
2374,2374,100101000110,110111100101,True,0.11360857492684318
2377,2377,100101001001,110111101101,True,0.19678115421195416
2378,2378,100101001010,110111101111,True,0.39499796859568814
2385,2385,100101010001,110111111001,True,0.07675996385116111
2389,2389,100101010101,110111111111,True,0.47051369363130674
2390,2390,100101010110,110111111101,True,0.27229687924757273
2410,2410,100101101010,110111011111,True,0.3981564209736038
2421,2421,100101110101,110111001111,True,0.32264069593798517
2426,2426,100101111010,110111000111,True,0.23946811665287418
2437,2437,100110000101,110101000111,True,0.21458334034202398
2442,2442,100110001010,110101001111,True,0.29775591962713494
2453,2453,100110010101,110101011111,True,0.37327164466275353
2474,2474,100110101010,110101111111,True,0.44562891732045656
2485,2485,100110110101,110101101111,True,0.37011319228483797
2490,2490,100110111010,110101100111,True,0.28694061299972695
2501,2501,100111000101,110100100111,True,0.23535255749377204
2506,2506,100111001010,110100101111,True,0.318525136778883
2517,2517,100111010101,110100111111,True,0.3940408618145016
2538,2538,100111101010,110100011111,True,0.3216835891567986
2549,2549,100111110101,110100001111,True,0.24616786412118
2554,2554,100111111010,110100000111,True,0.16299528483606907
2560,2560,101000000000,111100000000,True,0.3208221930537307
2561,2561,101000000001,111100000001,True,0.06498755044256657
2562,2562,101000000010,111100000011,True,0.1332292639411674
2563,2563,101000000011,111100000010,True,0.12260537866999674
2564,2564,101000000100,111100000110,True,0.07293153672641492
2565,2565,101000000101,111100000111,True,0.32876617933757907
2566,2566,101000000110,111100000101,True,0.1305493649538451
2567,2567,101000000111,111100000100,True,0.12528527765731906
2568,2568,101000001000,111100001100,True,0.04211269837220809
2569,2569,101000001001,111100001101,True,0.21372194423895605
2570,2570,101000001010,111100001111,True,0.41193875862269
2571,2571,101000001011,111100001110,True,0.1561041160115259
2572,2572,101000001100,111100001010,True,0.03943279938488576
2573,2573,101000001101,111100001011,True,0.2164018432262784
2574,2574,101000001110,111100001001,True,0.018185028842544405
2575,2575,101000001111,111100001000,True,0.23764961376861973
2576,2576,101000010000,111100011000,True,0.16213388873300114
2577,2577,101000010001,111100011001,True,0.09370075387816301
2578,2578,101000010010,111100011011,True,0.29191756826189696
2579,2579,101000010011,111100011010,True,0.036082925650732844
2580,2580,101000010100,111100011110,True,0.2316198410471445
2581,2581,101000010101,111100011111,True,0.4874544836583087
2582,2582,101000010110,111100011101,True,0.2892376692745747
2583,2583,101000010111,111100011100,True,0.03340302666341051
2600,2600,101000101000,111100111100,True,0.1057602993211135
2601,2601,101000101001,111100111101,True,0.3615949419322777
2602,2602,101000101010,111100111111,True,0.5598117563160117
2603,2603,101000101011,111100111110,True,0.3039771137048475
2606,2606,101000101110,111100111001,True,0.166058026535866
2607,2607,101000101111,111100111000,True,0.08977661607529816
2612,2612,101000110100,111100101110,True,0.2284613886692289
2613,2613,101000110101,111100101111,True,0.484296031280393
2614,2614,101000110110,111100101101,True,0.28607921689665905
2615,2615,101000110111,111100101100,True,0.030244574285494905
2616,2616,101000111000,111100100100,True,0.05292800499961607
2617,2617,101000111001,111100100101,True,0.20290663761154806
2618,2618,101000111010,111100100111,True,0.4011234519952821
2619,2619,101000111011,111100100110,True,0.14528880938411792
2626,2626,101001000010,111101100011,True,0.2571745921048253
2627,2627,101001000011,111101100010,True,0.0013399494936611666
2628,2628,101001000100,111101100110,True,0.19687686489007283
2629,2629,101001000101,111101100111,True,0.452711507501237
2631,2631,101001000111,111101100100,True,0.0013399494936611666
2632,2632,101001001000,111101101100,True,0.08183262979144981
2634,2634,101001001010,111101101111,True,0.5358840867863479
2635,2635,101001001011,111101101110,True,0.28004944417518385
2640,2640,101001010000,111101111000,True,0.03818856056934325
2644,2644,101001010100,111101111110,True,0.3555651692108024
2645,2645,101001010101,111101111111,True,0.6113998118219666
2647,2647,101001010111,111101111100,True,0.15734835482706844
2666,2666,101001101010,111101011111,True,0.5390425391642636
2667,2667,101001101011,111101011110,True,0.2832078965530994
2668,2668,101001101100,111101011010,True,0.08767098115668776
2669,2669,101001101101,111101011011,True,0.34350562376785193
2674,2674,101001110010,111101001011,True,0.26798989873223333
2675,2675,101001110011,111101001010,True,0.012155256121069154
2676,2676,101001110100,111101001110,True,0.20769217151748082
2677,2677,101001110101,111101001111,True,0.46352681412864494
2682,2682,101001111010,111101000111,True,0.380354234843534
2683,2683,101001111011,111101000110,True,0.12451959223236983
2684,2684,101001111100,111101000010,True,0.07101732316404183
2685,2685,101001111101,111101000011,True,0.18481731944712232
2689,2689,101010000001,111111000001,True,0.01148528137423857
2690,2690,101010000010,111111000011,True,0.20970209575797255
2693,2693,101010000101,111111000111,True,0.4052390111543842
2698,2698,101010001010,111111001111,True,0.48841159043949517
2701,2701,101010001101,111111001011,True,0.29287467504308357
2702,2702,101010001110,111111001001,True,0.09465786065934954
2705,2705,101010010001,111111011001,True,0.17017358569496815
2706,2706,101010010010,111111011011,True,0.3683904000787021
2709,2709,101010010101,111111011111,True,0.5639273154751139
2730,2730,101010101010,111111111111,True,0.6362845881328167
2741,2741,101010110101,111111101111,True,0.5607688630971982
2746,2746,101010111010,111111100111,True,0.4775962838120872
2749,2749,101010111101,111111100011,True,0.2820593684156755
2750,2750,101010111110,111111100001,True,0.08384255403194156
2757,2757,101011000101,111110100111,True,0.4260082283061323
2758,2758,101011000110,111110100101,True,0.2277914139223983
2761,2761,101011001001,111110101101,True,0.3109639932075093
2762,2762,101011001010,111110101111,True,0.5091808075912433
2769,2769,101011010001,111110111001,True,0.19094280284671622
2773,2773,101011010101,111110111111,True,0.5846965326268618
2774,2774,101011010110,111110111101,True,0.3864797182431279
2793,2793,101011101001,111110011101,True,0.3141224455854249
2794,2794,101011101010,111110011111,True,0.5123392599691589
2797,2797,101011101101,111110011011,True,0.31680234457274725
2798,2798,101011101110,111110011001,True,0.11858553018901324
2801,2801,101011110001,111110001001,True,0.04306980515339463
2802,2802,101011110010,111110001011,True,0.24128661953712863
2805,2805,101011110101,111110001111,True,0.4368235349335403
2806,2806,101011110110,111110001101,True,0.23860672054980628
2809,2809,101011111001,111110000101,True,0.1554341412646953
2810,2810,101011111010,111110000111,True,0.3536509556484293
2813,2813,101011111101,111110000011,True,0.15811404025201767
2814,2814,101011111110,111110000001,True,0.04010277413171634
2818,2818,101100000010,111010000011,True,0.017897896808188436
2821,2821,101100000101,111010000111,True,0.1776390185882232
2826,2826,101100001010,111010001111,True,0.2608115978733342
2829,2829,101100001101,111010001011,True,0.06527468247692254
2834,2834,101100010010,111010011011,True,0.14079040751254115
2837,2837,101100010101,111010011111,True,0.3363273229089528
2858,2858,101100101010,111010111111,True,0.4086845955666558
2869,2869,101100110101,111010101111,True,0.3331688705310372
2874,2874,101100111010,111010100111,True,0.2499962912459262
2882,2882,101101000010,111011100011,True,0.10604743135546947
2883,2883,101101000011,111011100010,True,0.1497872112556947
2884,2884,101101000100,111011100110,True,0.045749704140716975
2885,2885,101101000101,111011100111,True,0.3015843467518811
2887,2887,101101000111,111011100100,True,0.152467110243017
2888,2888,101101001000,111011101100,True,0.06929453095790604
2890,2890,101101001010,111011101111,True,0.3847569260369922
2891,2891,101101001011,111011101110,True,0.12892228342582795
2896,2896,101101010000,111011111000,True,0.1893157213186991
2900,2900,101101010100,111011111110,True,0.20443800846144655
2901,2901,101101010101,111011111111,True,0.4602726510726107
2903,2903,101101010111,111011111100,True,0.00622119407771256
2922,2922,101101101010,111011011111,True,0.3879153784149077
2923,2923,101101101011,111011011110,True,0.13208073580374358
2924,2924,101101101100,111011011010,True,0.0634561795926681
2925,2925,101101101101,111011011011,True,0.1923784630184961
2930,2930,101101110010,111011001011,True,0.11686273798287747
2931,2931,101101110011,111011001010,True,0.1389719046282867
2932,2932,101101110100,111011001110,True,0.056565010768124965
2933,2933,101101110101,111011001111,True,0.3123996533792891
2938,2938,101101111010,111011000111,True,0.22922707409417814
2939,2939,101101111011,111011000110,True,0.02660756851698602
2940,2940,101101111100,111011000010,True,0.22214448391339767
2941,2941,101101111101,111011000011,True,0.033690158697766474
2946,2946,101110000010,111001000011,True,0.008805382386916237
2947,2947,101110000011,111001000010,True,0.24702926022424793
2948,2948,101110000100,111001000110,True,0.05149234482783625
2949,2949,101110000101,111001000111,True,0.2043422977833279
2954,2954,101110001010,111001001111,True,0.28751487706843887
2955,2955,101110001011,111001001110,True,0.03168023445727472
2956,2956,101110001100,111001001010,True,0.1638566809391369
2957,2957,101110001101,111001001011,True,0.09197796167202722
2962,2962,101110010010,111001011011,True,0.1674936867076458
2963,2963,101110010011,111001011010,True,0.08834095590351834
2964,2964,101110010100,111001011110,True,0.10719595949289332
2965,2965,101110010101,111001011111,True,0.36303060210405746
2984,2984,101110101000,111001111100,True,0.018663582233137677
2986,2986,101110101010,111001111111,True,0.4353878747617605
2987,2987,101110101011,111001111110,True,0.17955323215059632
2991,2991,101110101111,111001111000,True,0.21420049762954935
2996,2996,101110110100,111001101110,True,0.10403750711497771
2997,2997,101110110101,111001101111,True,0.3598721497261419
